10 300 3000
8 195 -0.388303 -0.883549
8 196 0.106266 -1.09071
8 197 0.41672 -0.00428002
8 198 -0.256473 -1.0985
9 299 -0.424891 -0.00454922
9 298 0.675421 -0.756191
9 297 -0.895821 -0.583223
9 296 -0.249669 -0.866156
9 295 -0.251275 -0.876277
9 294 -0.641169 -0.299529
9 293 0.0514924 -0.0272681
9 292 -0.278465 -1.81326
9 291 0.421369 -1.13479
9 290 -0.663884 -0.232565
9 289 -0.260787 -0.543874
9 288 -0.744991 -0.526104
9 287 0.022818 -0.627294
9 286 -0.193796 -0.0672636
9 285 -0.313164 -0.495235
9 284 -0.183574 -0.221505
9 283 -0.0133656 -0.515289
9 282 -0.44687 -0.776723
9 281 -0.510031 0.472812
9 280 0.156507 -1.05653
9 279 -0.798273 0.0733728
9 278 -0.340099 -0.689713
9 277 -0.382744 -0.279253
9 276 -0.0845384 -1.19086
9 275 -0.338044 -0.698316
9 274 0.566116 -0.118835
9 273 -0.0639381 -0.952293
9 272 0.786233 -0.374921
9 271 -0.118116 -0.727615
9 270 0.201539 -1.69292
9 269 -0.169234 -0.689627
9 268 0.0466197 -0.0823938
9 267 -0.224907 -0.677999
9 266 -1.31582 -1.11301
9 265 0.0329207 -0.0770998
9 264 0.794318 -0.0599
9 263 -0.0503111 -0.983719
9 262 -0.172024 -0.840974
9 261 -0.998729 -0.684035
9 260 -0.459731 -0.630606
9 259 -1.16223 -0.989399
9 258 0.551353 -1.25856
9 257 0.3275 0.0255624
9 256 0.109649 -1.03383
9 255 -0.859951 -0.947781
9 254 -0.316647 -0.440446
9 253 0.0480865 -0.290166
9 252 0.0582293 -0.808307
9 251 -1.51875 -1.39879
9 250 0.0148406 -0.837982
9 249 -0.402832 -0.916303
9 248 -0.733784 -0.722897
9 247 0.250317 -0.188977
9 246 -0.614568 -1.03369
9 245 0.083332 -1.00292
9 244 0.0358677 -0.0997201
9 243 -0.372486 -0.503633
9 242 -0.316388 -0.99039
9 241 0.572184 -0.0985831
9 240 0.567321 -0.34931
9 239 0.771972 -0.468533
9 238 -0.701579 -0.993256
9 237 -0.830566 -0.680317
9 236 -0.474155 -0.106887
9 235 -0.559154 -0.68168
9 234 0.453008 -0.197244
9 233 0.400729 -0.162068
9 232 -0.65831 -0.032688
9 231 -1.01597 -0.878519
9 230 -0.271681 -0.0557283
9 229 -0.30902 -0.262087
9 228 -0.141502 -0.116493
9 227 0.436509 -0.542522
9 226 0.472527 -0.763011
9 225 -0.526083 -0.227799
9 224 -0.415355 -0.122183
9 223 0.225456 -0.868377
9 222 0.106481 0.0868018
9 221 -0.518983 -0.406881
9 220 0.136936 -1.10149
9 219 -0.130282 -1.04727
9 218 -0.292834 -0.889985
9 217 -0.574117 -0.0645106
9 216 -0.280266 0.234798
9 215 -0.058588 -1.67797
9 214 0.347605 0.0363227
9 213 -0.473741 -0.117132
9 212 -0.830825 -0.771295
9 211 -0.600842 -0.211268
9 210 0.243683 -1.07079
9 209 0.584707 -0.765804
9 208 -0.621112 -0.647226
9 207 -0.0424208 0.0843077
9 206 0.463826 0.0647396
9 205 -0.0217425 -0.784912
9 204 0.363985 -1.32474
9 203 -0.318553 -0.188477
9 202 0.60066 -0.0491907
9 201 -0.702414 -0.759978
9 200 0.544748 -0.233006
9 199 -0.330969 0.259152
9 96 -0.648841 -0.220717
9 95 -0.215846 -0.520351
9 94 0.312751 -1.2761
9 93 0.712231 -0.228489
9 92 0.436864 -1.40191
9 91 -0.61727 -0.106334
9 90 -0.0482153 -0.686784
9 89 -0.0980813 0.209772
9 88 -0.174803 0.169758
9 87 0.134883 -1.47578
9 86 -0.760893 -0.933762
9 85 0.0133366 -0.276189
9 84 0.0945631 -0.265845
9 83 0.507859 -1.53953
9 82 0.742748 -0.311994
9 81 0.311268 -0.905637
9 80 -0.122913 -0.818277
9 79 -0.468672 -0.0551812
9 78 -0.297343 -0.62562
9 77 0.00166124 -0.193858
9 76 -0.720561 -0.563803
9 75 -0.100162 -0.254033
9 74 -0.472741 -0.662541
9 73 -0.0967033 -1.19269
9 72 -0.245321 -1.13439
9 71 -0.577636 -0.474588
9 70 -0.146597 0.242771
9 69 -0.772598 -0.846829
9 68 -0.640772 -0.73939
9 67 0.0585523 -0.332398
9 66 -1.08012 -0.415002
9 65 -0.404981 -0.134497
9 64 -0.214433 -0.898406
9 63 -0.0572665 -0.18484
9 62 -0.0255976 -0.0585981
9 61 0.266644 -0.458269
9 60 0.0335363 -0.305777
9 59 0.351663 -0.082448
9 58 -0.230603 -0.893434
9 57 -0.201979 -0.719852
9 56 -0.0166816 0.253847
9 55 -0.0672889 -0.197568
9 54 -0.442507 -0.496612
9 53 -1.03659 -1.04836
9 52 0.233069 -0.573426
9 51 -0.61088 -0.592649
9 50 0.232595 -0.934513
9 49 0.459057 -1.76634
9 48 0.484734 -0.0920011
9 47 0.135498 -0.460204
9 22 -0.244234 -0.219042
9 21 -0.414481 0.0502758
9 20 0.279009 -0.752838
9 19 -0.495839 -0.0500403
9 18 0.0267704 -0.299211
9 17 -0.541498 -0.361343
9 16 -0.500411 -0.582775
9 15 0.200332 0.0464338
9 14 -0.304681 0.24463
9 13 0.0921192 -0.307537
9 12 -0.0596622 -0.849142
9 11 -0.709853 -0.198008
9 4 0.45426 -0.115246
9 3 -0.424535 -0.325515
9 2 -0.317641 -1.11091
9 0 -0.702968 -0.593748
9 1 -0.671432 0.356504
9 5 -0.621459 -0.273838
9 6 -0.433768 -0.0541054
9 7 0.70711 -0.158604
9 8 -0.580458 -0.314361
9 9 -0.349266 0.290644
9 10 0.119632 -0.651165
9 23 -0.761144 -0.302817
9 24 -1.06161 -0.612565
9 25 -0.170661 -0.131208
9 26 0.287782 -1.056
9 27 0.46313 -0.183123
9 28 0.460935 -0.084572
9 29 -0.563315 -0.687622
9 30 -0.0915044 -1.11876
9 31 -0.0553651 -0.559832
9 32 0.148733 -0.262906
9 33 -0.272268 0.262711
9 34 0.00806872 -0.592054
9 35 -0.913113 -0.84751
9 36 -0.507627 -0.968508
9 37 -0.592653 -0.298683
9 38 0.150761 -0.367594
9 39 -0.781129 0.00761848
9 40 -0.71299 -0.0111468
9 41 0.36314 -0.36278
9 42 -0.223071 -0.755734
9 43 0.127958 -1.96411
9 44 0.482312 0.119635
9 45 -0.555346 -0.501795
9 46 -0.864593 -0.924166
9 97 -0.950438 -1.45699
9 98 0.271846 -0.231851
9 99 -0.305752 -0.48396
9 100 0.39069 -0.380705
9 101 0.763636 -0.0714773
9 102 -0.36746 -1.21381
9 103 0.182096 -0.749662
9 104 -0.0390879 -0.657947
9 105 0.231564 -0.908353
9 106 0.623003 -0.174984
9 107 0.690674 -0.14566
9 108 0.0455931 -0.0474924
9 109 -0.725131 0.155114
9 110 -0.619097 -1.07141
9 111 -0.0380066 -1.09258
9 112 0.340332 -1.2892
9 113 -0.138114 -0.746762
9 114 0.134157 -0.861253
9 115 -0.0322466 -0.849352
9 116 0.678262 -1.03905
9 117 -0.106707 0.173034
9 118 -0.308124 -0.923586
9 119 -0.285153 0.0326381
9 120 0.0552233 -1.54303
9 121 -0.52199 0.399983
9 122 -0.538309 -0.871111
9 123 0.0626289 -1.87861
9 124 -0.448806 -0.208275
9 125 0.506158 -1.34331
9 126 -0.561019 -0.875214
9 127 -0.291432 -0.814698
9 128 0.543044 -0.089742
9 129 -0.00518549 -0.433418
9 130 -0.42232 -0.754649
9 131 0.166369 -0.68865
9 132 0.0851942 -0.738638
9 133 -0.219668 -0.779102
9 134 -0.313394 0.290268
9 135 -1.17887 -1.39291
9 136 -0.825289 -0.313364
9 137 -0.222587 -1.07181
9 138 -0.368435 -0.898396
9 139 -0.175494 -1.47748
9 140 -1.09038 -0.215484
9 141 0.558656 -0.10599
9 142 -0.0687217 -0.655222
9 143 0.384612 -0.719754
9 144 0.0394648 0.282986
9 145 -0.0840812 -1.89276
9 146 -0.596115 -0.484467
9 147 -0.593843 -0.883761
9 148 -0.31944 -1.25575
9 149 -0.62034 0.312284
9 150 -0.248319 -1.15026
9 151 0.310511 -0.302491
9 152 0.0568148 -0.697236
9 153 0.0574833 -0.919907
9 154 -0.11771 -0.28766
9 155 -0.425281 -0.0417278
9 156 -0.630612 -1.13073
9 157 -0.218773 -0.977571
9 158 -0.168635 -0.905352
9 159 -0.161053 -0.0299612
9 160 -0.403628 -1.68082
9 161 0.0777477 -1.33091
9 162 -0.504467 -0.232584
9 163 0.674859 -0.298274
9 164 -0.332635 -0.371046
9 165 -0.494599 0.225852
9 166 -0.49533 -0.776572
9 167 -0.0384774 -0.703479
9 168 -0.712097 -1.14693
9 169 -0.228153 -1.16981
9 170 -0.145887 -1.14838
9 171 0.172874 -1.35024
9 172 -0.0210695 -0.29426
9 173 -0.175695 -1.47266
9 174 -0.414957 -0.294656
9 175 -0.169432 -0.691559
9 176 0.203041 -0.807452
9 177 -0.19438 -0.11284
9 178 -0.430489 -1.10078
9 179 -0.227722 -0.942336
9 180 -0.548701 -0.160361
9 181 0.256015 -0.573437
9 182 -0.551778 -1.05845
9 183 -0.112557 -1.35959
9 184 0.664319 -0.762542
9 185 -0.686281 -0.544823
9 186 0.770635 0.0206557
9 187 0.393584 -1.21634
9 188 -0.688559 -0.400572
9 189 -0.303096 -0.0248489
9 190 -0.0888748 -0.692199
9 191 0.100659 -0.465412
9 192 0.556301 -1.01994
9 193 -0.621324 -0.639949
9 194 -0.461526 -0.30329
9 195 -0.428687 -0.947673
9 196 0.0625078 -1.16035
9 197 0.420205 -0.100278
9 198 -0.302367 -1.15681
0
0
0
-0
-0
-0
1
0
0
0
0
-0.0392699
-0.00616771
-0.314079
-0.0784591
1
0
0
-0.0983847
-0.0828658
-0.0696641
0.14674
-0.898666
0.0839939
1
0
0
0.0269896
0.0798602
-0.0669156
0.032396
-0.547739
0.283263
1
0
0
0.0890741
0.00916042
-0.138578
-0.174882
-1.38076
-0.418733
1
0
0
0.0760634
-0.136438
-0.271614
-0.339452
-1.42683
-0.366846
1
0
0
-0.1197
-0.0205923
-0.207135
-0.0700361
-1.87626
0.0349751
1
0
0
-0.0910454
-0.18195
-0.282552
-0.163932
-2.15843
-0.323223
1
0
0
0.026616
0.168951
-0.219668
-0.052487
-2.24292
-0.913684
1
0
0
-0.0757992
-0.0303875
-0.337685
-0.15482
-3.24261
-0.711015
1
0
0
-1.90618
-0.874208
4.46517
-3.17334
2.63784
4.60505
0.329986
-4.27898
6.22564
-2.03185
-0.731955
7.15131
2.18013
2.46912
5.59513
-1.94948
0.493166
4.26597
-2.36435
1.08051
6.29097
4.10284
2.79937
6.51093
-2.45536
-0.383501
5.85023
-3.01503
3.24336
7.28384
2.28834
-1.91096
7.84774
-2.16326
0.774102
3.95193
1.45833
-3.35629
7.40907
0.914806
0.800314
6.13396
-2.67426
3.07604
7.37408
0.981045
2.97556
7.1866
-2.0874
-2.95877
7.79166
-2.41087
-0.879042
6.47749
0.621155
0.600804
6.57857
-3.17818
0.747994
7.35935
2.99092
-1.44975
6.61464
-1.94653
1.79883
5.00416
-1.14099
0.353053
7.04469
-2.69233
-0.0608116
4.77001
-3.20878
-1.44811
4.49102
-0.732704
1.29957
5.6344
3.70963
-3.19555
6.67248
2.00998
2.17304
4.94044
2.41972
2.67256
6.16946
-1.77118
-2.43819
6.13248
0.867666
-1.44435
3.98359
0.464469
-0.144899
4.942
1.36613
0.948037
7.23021
-2.46823
3.2414
7.27928
1.16902
-1.22261
6.83887
-3.27174
-3.91188
6.11758
-0.708984
-2.08321
4.55925
-3.18549
-1.01229
7.27915
1.11604
0.853479
5.29475
-3.082
1.1747
4.57444
-3.31259
1.00241
5.34609
1.61971
1.4095
4.3756
0.20956
-3.17072
7.45638
2.69395
-4.16539
4.14372
1.49412
3.34291
4.58987
-1.9522
-1.22995
5.80442
-2.8544
-4.18841
6.09298
1.03649
0.623003
4.74829
3.17841
2.78854
7.42854
4.19149
-4.01482
4.75539
1.8082
-0.665114
4.21227
-1.78333
-1.17624
5.02361
2.46028
-0.640279
6.86264
-3.18847
-4.45532
5.56692
-1.24033
-0.563428
5.09982
-0.113177
0.901041
6.9607
-0.54525
3.09686
4.32292
0.224357
-2.48731
6.91531
0.199962
-1.30503
4.43917
2.42801
2.54438
7.8211
0.742685
0.426566
7.10548
2.58288
-0.01696
7.26151
-0.171665
1.96323
4.77281
-0.0779211
0.91412
7.41047
0.613384
-4.26342
7.66765
-2.58521
0.275317
7.91994
-3.30204
-0.535759
4.20488
1.04765
0.14772
7.73682
-2.51147
-4.04566
7.43092
-2.8508
-4.42766
6.85471
-1.2495
3.09287
5.53603
-2.83182
-2.35205
7.69549
0.721967
-3.98145
5.9915
1.38107
-3.25848
5.34502
-1.55012
-2.90009
7.11313
-0.174529
1.27185
4.07113
-2.52493
-1.60266
5.50958
0.26824
1.08308
6.92388
-0.510489
-1.77622
6.38877
-3.21781
0.669823
7.87771
1.07182
-3.69191
7.89534
2.43989
-0.946386
4.86367
4.08082
2.0347
5.85714
4.21319
-3.264
4.91446
0.870653
0.991671
6.28065
0.541855
0.581825
7.04357
-1.90163
-2.87832
5.07091
2.53976
-3.42075
4.80996
-1.38441
2.7705
6.10508
-1.00203
3.06955
5.77996
0.659702
-0.586215
4.83977
-3.32726
0.393285
6.44326
3.62848
-2.69295
4.81706
2.52318
2.34019
4.17214
3.67271
-3.43248
5.7847
-0.28859
-1.14837
6.57993
-2.90343
-0.00361686
5.7535
-1.69941
-4.53524
4.56969
2.23135
1.35446
7.727
-0.817993
-0.895719
6.16735
2.82091
0.904519
6.54375
4.34184
3.4175
6.65883
0.227132
-4.04453
5.54275
2.44493
-1.63658
6.62651
0.790375
-0.869472
5.50069
3.14291
-2.54485
6.77613
4.00597
2.55341
7.03922
3.54538
2.77032
5.88822
0.214065
2.05288
6.86376
-3.15486
1.7944
4.67467
-1.26732
-4.15563
5.82147
1.39046
-2.43263
5.07418
2.88387
-2.10877
4.56316
0.742501
-2.98524
7.53937
2.94897
-3.33084
7.88695
1.13616
-1.73425
5.49108
3.50229
-0.494076
4.26203
-1.09154
2.96014
6.43788
0.0230675
-3.2367
6.19743
-1.65448
1.86279
5.96224
1.94777
-2.89236
4.17406
-2.94173
3.09151
5.02704
-0.936876
-1.6519
4.44965
2.40082
-4.05073
4.19294
-2.10946
0.255664
6.1839
4.15934
-2.74926
5.17317
-1.10698
-2.09515
4.84917
-0.115659
-1.34478
4.71087
3.78177
2.97546
7.88334
0.433238
0.571648
4.63661
-1.12916
-4.04215
7.92624
1.74506
-0.595362
5.38893
1.85236
-1.74345
6.56961
0.0937923
-0.903098
4.45936
-2.9419
3.37657
7.65885
-2.61224
-4.54267
4.53531
-3.14239
-0.385256
5.09063
0.850271
-4.41931
6.72869
-0.3846
-4.30012
7.30618
1.0165
-2.63638
3.94992
-3.53368
0.157237
4.15229
3.8222
2.89989
7.67529
0.687574
-1.0573
5.73063
3.88594
-1.36334
7.20656
-0.354281
3.17429
3.97425
1.78045
-3.83727
3.94603
-2.39624
-1.56323
6.32288
-1.75559
-4.35832
6.95736
0.446614
-3.5333
5.05283
-3.26457
2.57994
5.09521
0.417909
-1.79659
4.04694
1.88632
1.31256
5.75473
2.00924
-2.41341
7.88663
2.21136
-3.14409
6.95146
-0.23595
0.0138498
7.7383
-2.39961
1.13891
6.43056
-1.04361
-3.46245
5.03104
0.474292
-2.39198
5.23739
0.76362
-3.18022
6.54824
-1.1887
1.60743
7.89749
0.631695
-4.45814
4.48002
2.44966
-3.73818
5.47079
-2.98864
-0.633039
7.83045
4.09808
1.95501
6.36385
-1.21055
-0.467024
6.4028
-3.39987
2.46824
6.58402
-0.938467
-1.38378
4.60301
0.627715
-0.309073
4.36192
-1.11109
-2.46353
4.13383
0.775625
-3.5065
5.45584
1.31142
-4.12722
6.21734
3.18773
-4.17714
5.8905
0.172482
1.1032
4.53382
1.30211
-3.8607
4.80439
-1.91328
-0.331636
6.69546
0.229925
-1.0969
5.28316
2.80503
-2.09403
6.86983
-1.1546
1.00351
7.61184
-0.276659
-4.42954
6.20979
0.47176
-3.07243
6.09076
-3.52323
-0.261916
7.91309
2.76271
-0.760126
7.21204
-0.840979
-3.18579
5.16196
1.26653
-2.89834
4.48117
3.77581
0.0722139
5.01424
-3.46395
-3.24658
7.88493
2.80658
3.40736
4.72096
4.2664
-3.40611
6.19251
-3.56969
-1.90725
7.33814
-1.83731
1.44517
6.69335
0.975911
-2.72924
7.88186
0.750681
0.814467
4.09643
2.86698
-0.410357
4.03635
-1.51074
-0.82725
4.33591
-2.3756
-0.779701
7.37088
-0.496232
-2.57863
5.21709
2.60458
-4.15363
6.57533
1.53892
2.42838
4.53749
0.506252
-4.5143
6.2628
-2.23523
2.88531
5.77222
2.70689
2.07922
5.41002
-2.37414
-3.14005
6.19287
2.4176
2.94391
5.02527
-1.73389
0.290682
7.34042
3.50568
-2.8778
5.15995
1.30892
-2.0945
6.39782
1.76098
3.24301
5.21238
-0.550554
2.5869
6.34107
-2.62657
-3.46261
7.50321
3.74597
-0.246917
5.38195
3.20626
-2.93993
6.19905
-1.84934
0.824073
4.04534
-2.96643
-3.32098
6.07482
-2.43377
0.689188
6.21232
2.06543
3.32813
7.71746
1.78758
-3.64003
4.26592
-2.67027
3.1334
7.91943
-3.02046
0.792661
6.14616
0.00344608
-2.1108
5.21667
0.977648
-2.60466
5.29021
2.75555
-3.39606
6.29271
-2.47282
-1.52487
7.26206
0.192149
2.79507
5.49291
3.12315
-2.48646
6.97981
-2.65958
0.355912
7.82813
-3.07876
-0.574702
7.64569
2.58044
0.0975604
4.44388
4.22098
-0.394433
7.90119
-0.72642
1.26026
6.76419
-1.53464
-0.224396
7.51942
-1.62809
1.30647
6.85382
-3.16372
-3.24798
5.23795
-3.04523
0.988102
5.36459
2.7579
2.13163
7.33295
3.07985
2.04031
7.15295
-1.73845
-2.34906
6.08118
-2.66009
0.587737
6.73921
-2.36688
-1.52935
4.64536
-1.62556
-3.2534
5.26031
4.1851
1.38829
5.48233
3.14798
1.55968
5.64758
3.973
2.9824
7.82689
0.0707014
-2.81752
5.45242
-1.28893
-1.68397
7.08995
0.323341
1.67206
7.52635
2.39319
-3.24588
6.5854
-1.11593
-2.97582
4.99211
1.6943
1.66694
6.69108
-2.49472
-2.74585
5.91665
-0.554414
-4.45148
7.28145
1.67011
-2.44527
6.57757
-3.46817
-4.25027
4.11467
1.35012
-1.10172
5.09703
0.845977
0.45698
7.49348
-0.836389
-0.268268
5.37337
-2.4794
-3.54554
5.44387
2.68066
-3.49878
6.73155
1.66883
3.0616
6.69782
4.04774
-2.13047
4.99261
-3.44667
-3.62431
4.99074
-1.67997
-3.20763
7.82109
-2.76742
-1.4669
4.32197
0.495837
-2.04469
5.61871
1.14501
-1.93842
5.0235
3.67116
3.31945
5.57839
0.212883
1.81917
7.27432
-3.55474
-3.78986
4.5988
-0.0679506
-0.357564
4.1985
0.255003
1.87239
6.24168
0.409717
-2.65071
7.50785
2.67579
-3.3281
4.24895
0.737968
-2.33307
6.89996
3.13523
1.91941
4.3816
1.37742
-2.95208
6.24962
3.53291
2.76382
7.03951
-0.645102
-2.84518
7.16878
1.19331
-2.39978
4.62466
-1.7464
-0.17364
6.66076
-0.700474
-2.90101
7.28583
-3.18717
1.42351
4.50168
3.54966
-4.53677
7.8004
-2.40333
3.15888
4.0827
-0.843148
-1.80715
5.16115
0.498885
0.303526
4.51587
-0.832623
0.272799
7.76581
-0.836327
-0.965649
6.14482
-1.18873
1.37195
7.11101
1.40494
-1.53322
7.07444
-3.62019
-2.82566
7.30371
-0.416828
-0.523852
5.1705
-3.5636
-0.586325
6.87979
4.15471
-2.80515
6.06208
1.18227
-4.32104
4.22948
0.158355
2.18515
5.92587
-3.125
-0.788098
6.56692
0.213772
-2.72908
6.02928
0.221877
-2.95816
6.35598
-2.65013
-1.13909
4.50706
3.97211
0.0310299
5.19744
-1.7795
1.60322
4.68795
